name	kind	query	description	comment	url	source
Z364328788	SMILES	CC(=O)NC=1C=C(C=CC1F)C(=O)O	""	"DSI library"	""	DSI
Z198194394	SMILES	NC(=O)N1CCN(CC1)C=2C=CC(F)=CC2	""	"DSI library"	""	DSI
Z285782452	SMILES	CNC=1C=CC=CC1S(=O)(=O)C	""	"DSI library"	""	DSI
Z1269638430	SMILES	CC(=O)NCC1CNCCO1	""	"DSI library"	""	DSI
Z2467208649	SMILES	CC(C)NC1=NC=2C=CC=CC2N1	""	"DSI library"	""	DSI
Z1461982627	SMILES	CC(C)C1=NN=C(NCC(C)(C)C)S1	""	"DSI library"	""	DSI
Z30242076	SMILES	NC(=O)C=1C=CC(NC(=O)C=2C=CC=CC2)=CC1	""	"DSI library"	""	DSI
Z2856434843	SMILES	OCCN1CCOCC1	""	"DSI library"	""	DSI
Z1526748660	SMILES	NC(=O)C1CCC(F)(F)CC1	""	"DSI library"	""	DSI
Z27695365	SMILES	CC(C)CC(=O)NCC=1C=CC=2OCOC2C1	""	"DSI library"	""	DSI
Z1354416068	SMILES	CC(=O)N1CC=2C=CC(N)=CC2C1	""	"DSI library"	""	DSI
Z1259339735	SMILES	CN(C)CC1=NC(=NO1)C2(N)CCCC2	""	"DSI library"	""	DSI
Z1955122823	SMILES	COC=1C=CC=NC1C#N	""	"DSI library"	""	DSI
Z2737076969	SMILES	FC=1C=CC=C(CNCC2=CC=CO2)C1	""	"DSI library"	""	DSI
Z1359419878	SMILES	COC=1C=CC=CC1C2=NN=CO2	""	"DSI library"	""	DSI
Z1636723439	SMILES	CNC(=O)C1CNCCO1	""	"DSI library"	""	DSI
Z2734782702	SMILES	COC=1C=C(C=C(OC)C1OC)C(=O)O	""	"DSI library"	""	DSI
Z30891796	SMILES	CC=1C=CC(C)=C(OC(=O)C=2C=CN=CC2)C1	""	"DSI library"	""	DSI
Z26781964	SMILES	O=C(NCC1=NC=2C=CC=CC2N1)C3=CC=CO3	""	"DSI library"	""	DSI
Z416341642	SMILES	CC(C)N(C)S(=O)(=O)N1CCOC(C)C1	""	"DSI library"	""	DSI
Z56346825	SMILES	OC=1C=CC(NC(=O)C=2C=CC(Cl)=CC2)=CC1	""	"DSI library"	""	DSI
Z933840894	SMILES	CNC(=O)NCC=1C(F)=CC=CC1Cl	""	"DSI library"	""	DSI
Z26333434	SMILES	N#CC=1C=CC(CN2C=NC=3C=CC=CC23)=CC1	""	"DSI library"	""	DSI
Z295848548	SMILES	C(N1CCOCC1)C2=NC(=NO2)C3CC3	""	"DSI library"	""	DSI
Z57040482	SMILES	CC(=O)NC=1C=CC=CC1O	""	"DSI library"	""	DSI
Z1673618163	SMILES	CN(CCO)S(=O)(=O)C=1C=CC(N)=CC1	""	"DSI library"	""	DSI
Z30272045	SMILES	CNC(=O)C=1C=CC(CS(=O)(=O)C)=CC1	""	"DSI library"	""	DSI
Z927412236	SMILES	CC(N)C(=O)N1CCCCC1C	""	"DSI library"	""	DSI
Z30242133	SMILES	NC(=O)C=1C=CC(NC(=O)C2CCCC2)=CC1	""	"DSI library"	""	DSI
Z44567722	SMILES	COC(=O)C1CCN(CC1)C(=O)NC(C)(C)C	""	"DSI library"	""	DSI
Z102895082	SMILES	COC=1C=CC=2C=NNC(=O)C2C1OC	""	"DSI library"	""	DSI
Z1003207278	SMILES	CNS(=O)(=O)CC1CCCCC1	""	"DSI library"	""	DSI
Z30917949	SMILES	CCC=1C=CC(NC(=O)C=2C=NC=CN2)=CC1	""	"DSI library"	""	DSI
Z57472297	SMILES	CC(CO)(CO)NC(=O)NC=1C=CC=CC1	""	"DSI library"	""	DSI
Z56767623	SMILES	C1CN(CCO1)C2=NC=3C=CC=CC3S2	""	"DSI library"	""	DSI
Z2856434896	SMILES	CN(CC1=CC=C(C)O1)CC=2C=CC=CC2	""	"DSI library"	""	DSI
Z26333448	SMILES	FC=1C=CC(CN2C=NC=3C=CC=CC23)=CC1	""	"DSI library"	""	DSI
Z57778470	SMILES	CC=1C=CC=CC1CNC2=NN=NN2C	""	"DSI library"	""	DSI
Z1815155460	SMILES	CC(=O)NC=1C=CC=NC1C(=O)O	""	"DSI library"	""	DSI
Z1992316315	SMILES	CN1CCN(CCN)CC1(C)C	""	"DSI library"	""	DSI
Z1741785925	SMILES	CC1CCNC(C1)C(=O)N	""	"DSI library"	""	DSI
Z1186029914	SMILES	CNC1CCN(C1=O)C=2C=CC=CC2F	""	"DSI library"	""	DSI
Z27782760	SMILES	CCOC=1C=CC(=CC1)C(=O)NC=2C=CC=CC2	""	"DSI library"	""	DSI
Z228585534	SMILES	CC1CCCN(C1)C(=O)CO	""	"DSI library"	""	DSI
Z52584368	SMILES	CNC(=O)CNC=1N=CN=C2SC=CC12	""	"DSI library"	""	DSI
Z2856434816	SMILES	Cl.C(NCC=1C=CN=CC1)C2=CC=CS2	""	"DSI library"	""	DSI
Z906021418	SMILES	CC(C)C=1N=CC(Cl)=C(N1)C(=O)N	""	"DSI library"	""	DSI
Z1945710531	SMILES	COC(C)C1=NC(=CS1)C=2C=NOC2C	""	"DSI library"	""	DSI
Z805551440	SMILES	CN(C)S(=O)(=O)C=1C=NNC1	""	"DSI library"	""	DSI
Z363993198	SMILES	NC=1N=CC=C(N1)C=2C=CC(Cl)=CC2	""	"DSI library"	""	DSI
Z104584152	SMILES	CN(C)C(=O)CNC=1C=CC=CC1	""	"DSI library"	""	DSI
Z2856434815	SMILES	CN(C)CC=1C=CC(C#N)=CC1	""	"DSI library"	""	DSI
Z364368134	SMILES	CC(=O)NC=1C=CC=C(C(=O)O)C1C	""	"DSI library"	""	DSI
Z1741960769	SMILES	NC(=S)NC=1C=CC(OC(F)(F)F)=CC1	""	"DSI library"	""	DSI
Z100642432	SMILES	CN(C)C(=O)C=1C=CC(F)=CC1Br	""	"DSI library"	""	DSI
Z1134990241	SMILES	CC1=NC(CN2C=CC(C)=CC2=O)=CS1	""	"DSI library"	""	DSI
Z1675346324	SMILES	CN(C1CC(O)C1)C=2C=C(C)N=C(C)N2	""	"DSI library"	""	DSI
Z2574937229	SMILES	Cl.COC=1C=CC(=CC1)C(N)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z50145861	SMILES	CC1=NN(C(=O)C1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z169226638	SMILES	CC(=O)NCCN1CCCCCC1	""	"DSI library"	""	DSI
Z45656995	SMILES	CS(=O)(=O)NC=1C=CC(=CC1)C(=O)N	""	"DSI library"	""	DSI
Z466628048	SMILES	CC1=CSC(CNC(=O)C=2C=CNN2)=N1	""	"DSI library"	""	DSI
Z223388508	SMILES	CC(=O)N1CCC(CC1)C2=CNC=3C=CC=CC23	""	"DSI library"	""	DSI
Z19735904	SMILES	O=C(COC=1C=CC=CC1)NC2CCCCC2	""	"DSI library"	""	DSI
Z1262327505	SMILES	C(NC=1C=CC=CN1)C2CCNC2	""	"DSI library"	""	DSI
Z134785326	SMILES	CC(N1CCN(CC1)S(=O)(=O)C)C(=O)N	""	"DSI library"	""	DSI
Z735557654	SMILES	CCOC(=O)C=1SC(=NC1C)C=2C=NC=CN2	""	"DSI library"	""	DSI
Z336089202	SMILES	NC=1C=CC=CC1OCC=2C=CC=CC2	""	"DSI library"	""	DSI
Z1267885772	SMILES	CC1CN(CCN1)C=2C=CC=C(C)N2	""	"DSI library"	""	DSI
Z217038356	SMILES	CC1CN(CCO1)C(=O)CN2C=CC=N2	""	"DSI library"	""	DSI
Z275154304	SMILES	ClC=1N=CC=CC1C(=O)NC2=NN=CN2	""	"DSI library"	""	DSI
Z28226359	SMILES	COC(=O)C=1C=CC(NC(=O)C2CCCC2)=CC1	""	"DSI library"	""	DSI
Z1259161657	SMILES	CNC1CCCCC1S(=O)(=O)C	""	"DSI library"	""	DSI
Z165170770	SMILES	CNC(=O)C=1C=CC(=CC1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z31478129	SMILES	CCOC(=O)NCC=1C=CC=CC1	""	"DSI library"	""	DSI
Z335451386	SMILES	COC=1C=CC=C(C1)C(N)CC(=O)O	""	"DSI library"	""	DSI
Z71580604	SMILES	CC=1C=CC(NC(=O)C2CCCO2)=NC1	""	"DSI library"	""	DSI
Z939944666	SMILES	FC=1C=C(C#N)C=CC1N2CCNCC2	""	"DSI library"	""	DSI
Z287256168	SMILES	CC(NC(=O)C=1C=CC=C(C)N1)C2CC2	""	"DSI library"	""	DSI
Z31484539	SMILES	FC=1C=CC(CC(=O)NC2CCCCC2)=CC1	""	"DSI library"	""	DSI
Z1613492358	SMILES	CC(O)CCN1C=CC=N1	""	"DSI library"	""	DSI
Z2446040567	SMILES	CC(C)C1=NC=CN1CC(=O)O	""	"DSI library"	""	DSI
Z1787158625	SMILES	CC(=O)NC1CCC(N)CC1	""	"DSI library"	""	DSI
Z2510259379	SMILES	CC(C)N1C=C(N=N1)C(=O)O	""	"DSI library"	""	DSI
Z198194396	SMILES	NC(=O)N1CCN(CC1)C(=O)C2=CC=CO2	""	"DSI library"	""	DSI
Z1124201124	SMILES	CCOC(=O)C=1C=NNC1	""	"DSI library"	""	DSI
Z927746322	SMILES	CNCC(=O)NC=1C=C(C)C=CN1	""	"DSI library"	""	DSI
Z1129283193	SMILES	CC(=O)NC=1C=NC=CC1C	""	"DSI library"	""	DSI
Z1688493887	SMILES	O=C(CC#N)N1CCC(CC=2C=CC=CC2)CC1	""	"DSI library"	""	DSI
Z1374778753	SMILES	OCC1=CN(N=N1)C=2C=CC(Cl)=CC2	""	"DSI library"	""	DSI
Z1868430535	SMILES	CC(=O)N1CC(C1)C(=O)O	""	"DSI library"	""	DSI
Z1148747945	SMILES	CC(=O)NC=1C=CN=CC1C	""	"DSI library"	""	DSI
Z57792053	SMILES	CCC1=NC(=NO1)C=2C=CC(Cl)=CC2	""	"DSI library"	""	DSI
Z54628157	SMILES	CNC=1N=CC(=CC1Cl)C(F)(F)F	""	"DSI library"	""	DSI
Z1824511473	SMILES	CC(=O)N1C[C@H](O)C[C@@H]1C(=O)O	""	"DSI library"	""	DSI
Z1562205518	SMILES	NC(=O)C=1C=NN(CCO)C1	""	"DSI library"	""	DSI
Z2856434767	SMILES	N#CCCN1CCOCC1	""	"DSI library"	""	DSI
Z2442288995	SMILES	Cl.CC(N)C1=NC(CC=2C=CC=CC2)=NO1	""	"DSI library"	""	DSI
Z2064898339	SMILES	CC=1C=CC(CC(=O)NC[C@@H]2CCCO2)=CC1	""	"DSI library"	""	DSI
Z270979606	SMILES	CC(C)(C(=O)N)C=1C=CC=CC1	""	"DSI library"	""	DSI
Z31222641	SMILES	CN(C)C=1N=CN=C2SC(C)=C(C)C12	""	"DSI library"	""	DSI
Z1343633025	SMILES	CC=1C=CC(C(=O)N)=C(F)C1	""	"DSI library"	""	DSI
Z812517112	SMILES	C(N1CCNCC1)C2=CSC=N2	""	"DSI library"	""	DSI
Z56767614	SMILES	COC(=O)C=1C=CC(NC(=O)C(F)(F)F)=CC1	""	"DSI library"	""	DSI
Z2856434854	SMILES	COC=1C=CC=C(CN2CCC(CC2)C(=O)N)C1	""	"DSI library"	""	DSI
Z2856434779	SMILES	OC(=O)CC=1C=CC(=CC1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z2106600670	SMILES	CCOC(=O)C1=CC(=NO1)C=2C=CC(F)=CC2	""	"DSI library"	""	DSI
Z56791867	SMILES	CCN(CC)C1=CC(C)=NC2=NC=NN12	""	"DSI library"	""	DSI
Z44603686	SMILES	CC(C)(C)NC(=O)N1CCC(CC1)C(=O)N	""	"DSI library"	""	DSI
Z271004858	SMILES	NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CN2	""	"DSI library"	""	DSI
Z2856434931	SMILES	OC(=O)C=1C=CC=C(NC(=O)C2=CC=NO2)C1	""	"DSI library"	""	DSI
Z27808049	SMILES	CCOC=1C=CC(NC(=O)C=2C=NC=CN2)=CC1	""	"DSI library"	""	DSI
Z2856434941	SMILES	C[C@H](O)CNCC=1C=CC=2OCOC2C1	""	"DSI library"	""	DSI
Z57258487	SMILES	CN(C)C=1C=CC(CNN2C=NN=C2)=CC1	""	"DSI library"	""	DSI
Z26794338	SMILES	O=C(NC=1C=CC=2NC(=O)NC2C1)C3=CC=CO3	""	"DSI library"	""	DSI
Z85956652	SMILES	Cl.CC=1C(Cl)=CC=CC1NC(=O)CN	""	"DSI library"	""	DSI
Z1614545742	SMILES	COC(=O)[C@@H]1C[C@@H](O)CN1C(=O)C2=CC=CO2	""	"DSI library"	""	DSI
Z2856434944	SMILES	CN1CCN(CC1)C(=O)NC=2C=CC(F)=CC2	""	"DSI library"	""	DSI
Z33546965	SMILES	COC=1C=CC(=CC1)C(=O)NCC(=O)N	""	"DSI library"	""	DSI
Z111810692	SMILES	FC(F)(F)C(=O)NC=1C=CC=C(Cl)C1	""	"DSI library"	""	DSI
Z28429411	SMILES	CC=1C=CC(CNC(=O)CC2=CC=CS2)=CC1	""	"DSI library"	""	DSI
Z57283017	SMILES	OC=1N=CC(NC2CCCCC2)=C(O)N1	""	"DSI library"	""	DSI
Z85934875	SMILES	CNC(=O)CN1CCNCC1	""	"DSI library"	""	DSI
Z54226095	SMILES	FC=1C=CC=C(F)C1C(=O)N2CCCCCC2	""	"DSI library"	""	DSI
Z1530301542	SMILES	CCC1=CSC(=N1)C2=CNC=N2	""	"DSI library"	""	DSI
Z1881545321	SMILES	CC1=CC(=NS1)C(=O)NCC2CCCO2	""	"DSI library"	""	DSI
Z1816233707	SMILES	CNC(=O)C=1C=CC=C(N1)C(=O)O	""	"DSI library"	""	DSI
Z2856434778	SMILES	[Na+].[O-]C(=O)C=1C=CC=CC1OC(F)(F)F	""	"DSI library"	""	DSI
Z2856434762	SMILES	CN(C)C=1C=CN=CC1	""	"DSI library"	""	DSI
Z2856434862	SMILES	CC=1C=CC=C(CN2CCOCC2)C1	""	"DSI library"	""	DSI
Z1137725943	SMILES	CCNCC=1C=CC=C2NC=CC12	""	"DSI library"	""	DSI
Z57478994	SMILES	COCC1=NN=C(N)S1	""	"DSI library"	""	DSI
Z822382694	SMILES	CS(=O)(=O)CC(O)C=1C=CC=CC1	""	"DSI library"	""	DSI
Z1899842917	SMILES	CC1=NN(CC=2C(C)=NOC2C)C(=O)S1	""	"DSI library"	""	DSI
Z1348371854	SMILES	N#CC=1C=CC(=CN1)N2CCCOCC2	""	"DSI library"	""	DSI
Z2856434783	SMILES	Cl.FC=1C=CC(CNCC=2C=CC=CC2)=CC1	""	"DSI library"	""	DSI
Z54571979	SMILES	CC(=O)NC=1C=CC(OC=2N=CC=CN2)=CC1	""	"DSI library"	""	DSI
Z2177153697	SMILES	C1CC1C2=NOC(=N2)C3CCNC3	""	"DSI library"	""	DSI
Z1849009686	SMILES	CC=1C=C(F)C=CC1CS(=O)(=O)N	""	"DSI library"	""	DSI
Z1478435544	SMILES	CC=1C=NC=C(NCC=2C=CN=CC2)C1	""	"DSI library"	""	DSI
Z364321922	SMILES	CC(=O)NC=1C=CC(F)=C(C1)C(=O)O	""	"DSI library"	""	DSI
Z1506050651	SMILES	CN(C(=O)[C@H]1CC1(C)C)C=2C=CC=NC2	""	"DSI library"	""	DSI
Z1874937335	SMILES	CN(C)C(=O)C1(CC1)C(=O)O	""	"DSI library"	""	DSI
Z2856434892	SMILES	[Na+].CN1C=CC(=N1)C(=O)NC=2C=CC=C(C2)C(=O)[O-]	""	"DSI library"	""	DSI
Z1259155959	SMILES	CC=1NNC(=O)C1CCO	""	"DSI library"	""	DSI
Z103740620	SMILES	CC(C)N1CCCC(CO)C1	""	"DSI library"	""	DSI
Z31244728	SMILES	C1CCCC(CC1)NC=2N=CC=CN2	""	"DSI library"	""	DSI
Z1275599911	SMILES	CC(=O)N1CCCC2(C1)CCCCCC2	""	"DSI library"	""	DSI
Z85525386	SMILES	O=C(NC=1C=CC=CN1)C=2C=NC=CN2	""	"DSI library"	""	DSI
Z321318226	SMILES	COC=1C=CC(NC(=O)NC=2C=CN=CC2)=CC1	""	"DSI library"	""	DSI
Z33452282	SMILES	CC=1C=CC(NC(=O)C=2C=CC=CC2C)=C(O)C1	""	"DSI library"	""	DSI
Z183344018	SMILES	CC(C)NC(=O)N(C)CC=1C=NN(C)C1	""	"DSI library"	""	DSI
Z240297434	SMILES	CC=1C=C(ON1)C(=O)NC=2C=CN(C)N2	""	"DSI library"	""	DSI
Z56259192	SMILES	FC=1C=CC(NC(=O)NN2C=NN=C2)=C(F)C1	""	"DSI library"	""	DSI
Z32399948	SMILES	NC(=O)C1CCN(CC1)C(=O)C2CCCCC2	""	"DSI library"	""	DSI
Z354992234	SMILES	CC1CN(CC=2N=NSC2Cl)C(C)CO1	""	"DSI library"	""	DSI
Z969560582	SMILES	CNC(=O)C1=CN=C(C)S1	""	"DSI library"	""	DSI
Z413792090	SMILES	O=C(NCC1CC1)NC=2C=CC=3OCCC3C2	""	"DSI library"	""	DSI
Z28143241	SMILES	FC=1C=CC=C(NC(=O)C=2C=NC=CN2)C1	""	"DSI library"	""	DSI
Z2856434856	SMILES	ClC=1C=CC=C(CN2CCOCC2)C1	""	"DSI library"	""	DSI
Z969560308	SMILES	CC(C)OC=1C=CC(=CC1)C2=CSC(N)=N2	""	"DSI library"	""	DSI
Z2856434857	SMILES	OC=1C=CC=C(CN2CCSCC2)C1	""	"DSI library"	""	DSI
Z332370018	SMILES	CNC(=O)C1=NC=2C=CC=CC2C(=O)N1	""	"DSI library"	""	DSI
Z1251207602	SMILES	CC1=NN=C(S1)N2CCCCC2	""	"DSI library"	""	DSI
Z2241115980	SMILES	CS(=O)(=O)N1CCN(CC2=CC=CO2)CC1.OC(=O)C(=O)O	""	"DSI library"	""	DSI
Z2234920345	SMILES	COC=1C=CC(C)=CC1NC(=O)NN2C=NN=C2	""	"DSI library"	""	DSI
Z111782404	SMILES	CC(OC=1C=CC(=CC1)C=2C=CC=CC2)C(=O)O	""	"DSI library"	""	DSI
Z1439422127	SMILES	CC1OCCN(C1C)C2=NC(C)=NS2	""	"DSI library"	""	DSI
Z1730522163	SMILES	CC1CN(C(=O)C)C=2C=CC=C(F)C2O1	""	"DSI library"	""	DSI
Z89385775	SMILES	CCC=1C=CC=CC1NC(=O)C=2SN=NC2C	""	"DSI library"	""	DSI
Z2856434806	SMILES	ClC=1C=CC=C(C1)N2CCN(CC#N)CC2	""	"DSI library"	""	DSI
Z30485868	SMILES	O=C(NC=1C=CC(=CC1)N2CCOCC2)C3CC3	""	"DSI library"	""	DSI
Z1407673036	SMILES	CC(CS(=O)(=O)N)C=1C=CC=CC1	""	"DSI library"	""	DSI
Z31602870	SMILES	O=C(COC=1C=CC=CC1)N2CCNC(=O)C2	""	"DSI library"	""	DSI
Z383325512	SMILES	CC(=O)NCC=1C=NNC1	""	"DSI library"	""	DSI
Z86622311	SMILES	ClC=1C=CC=C(C1)C(=O)NC=2C=CON2	""	"DSI library"	""	DSI
Z59181945	SMILES	ONC(=O)C=1C=CC=2C=CC=CC2N1	""	"DSI library"	""	DSI
Z57744604	SMILES	OC=1N=CC(NCCC=2C=CC=CC2)=C(O)N1	""	"DSI library"	""	DSI
Z45705015	SMILES	CS(=O)(=O)NCCC=1C=CC(F)=CC1	""	"DSI library"	""	DSI
Z64450924	SMILES	CCOC(=O)NC=1SC=CC1C(=O)N	""	"DSI library"	""	DSI
Z1367324110	SMILES	CN1CCCC=2C=CC(=CC12)S(=O)(=O)N	""	"DSI library"	""	DSI
Z1954800564	SMILES	COC=1C=CC=2SC(N)=NC2C1	""	"DSI library"	""	DSI
Z1639162606	SMILES	CNS(=O)(=O)C=1C=CC=C(C)C1F	""	"DSI library"	""	DSI
Z1086293874	SMILES	CC=1OC=CC1C(=O)NC=2C=C(ON2)C(C)(C)C	""	"DSI library"	""	DSI
Z1328968520	SMILES	CS(=O)(=O)C1=NC=CN1CC2=CSC=N2	""	"DSI library"	""	DSI
Z227998000	SMILES	CS(=O)(=O)N1CCC(CC1)C(=O)NC2CC2	""	"DSI library"	""	DSI
Z1203191681	SMILES	CC(=O)NCC1=NC=CN1	""	"DSI library"	""	DSI
Z2856434912	SMILES	CC1CCN(CC2=CNC=3C=CC=CC23)CC1	""	"DSI library"	""	DSI
Z1324853681	SMILES	NC(=O)C1CCCN2C=CN=C12	""	"DSI library"	""	DSI
Z1119505742	SMILES	COC(=O)NC1=NN=C(CC2CCCC2)S1	""	"DSI library"	""	DSI
Z30932204	SMILES	CC(=O)NCC=1C=CC(=CC1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z69092635	SMILES	CC1=NOC(C)=C1C(=O)NCCC2=CCCCC2	""	"DSI library"	""	DSI
Z56772132	SMILES	COC=1C=CC(CCC2(C)NC(=O)NC2=O)=CC1	""	"DSI library"	""	DSI
Z117233350	SMILES	CCC1=NOC(C)=C1C(=O)NC=2C=C(C)ON2	""	"DSI library"	""	DSI
Z90122368	SMILES	CC(=O)N1CCN(CC1)C(=O)N	""	"DSI library"	""	DSI
Z1203107138	SMILES	CCN1C=C(C=N1)C(=O)NCC=2C=CC(F)=CC2	""	"DSI library"	""	DSI
Z29634868	SMILES	CCCC1=CC(=O)OC=2C=C(OC(=O)C)C=CC12	""	"DSI library"	""	DSI
Z2856434926	SMILES	O=S1(=O)CCN(CC2=CC=CO2)CC1	""	"DSI library"	""	DSI
Z126933926	SMILES	CC(=O)C=1C=CC(=CC1)N2CCC(CC2)C(=O)N	""	"DSI library"	""	DSI
Z57515803	SMILES	ClC=1C=CC(COC(=O)C=2C=CC=NC2)=CC1	""	"DSI library"	""	DSI
Z2856434866	SMILES	CCC1CCC(CC1)NC[C@H]2CCCO2	""	"DSI library"	""	DSI
Z26781952	SMILES	CCCC(=O)NCC1=NC=2C=CC=CC2N1	""	"DSI library"	""	DSI
Z2064107709	SMILES	O=C(NC1=NC=CS1)[C@@H]2C[C@H]2C=3C=CC=CC3	""	"DSI library"	""	DSI
Z56792776	SMILES	NC=1C=C(C=CC1N2CCCCC2)C(F)(F)F	""	"DSI library"	""	DSI
Z293079056	SMILES	CCOC(=O)C=1C=COC1	""	"DSI library"	""	DSI
Z111716368	SMILES	CC(C)(C)C(=O)NCCC1=NC=2C=CC=CC2N1	""	"DSI library"	""	DSI
Z57261895	SMILES	O=C(CC1CCCCC1)NN2C=NN=C2	""	"DSI library"	""	DSI
Z2856434895	SMILES	CN(C)CCN1C(=O)C=2C=CC=CC2C1=O	""	"DSI library"	""	DSI
Z57791725	SMILES	CC1=NC(=NO1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z2735692823	SMILES	ClC=1C=CC=C(NC(=O)CN2CCCC2)C1	""	"DSI library"	""	DSI
Z1430613384	SMILES	CC=1C=CC(NC(=O)C2=CC=CO2)=CC1O	""	"DSI library"	""	DSI
Z1904249627	SMILES	CNC(=O)C1CCCC=2SC(C)=NC12	""	"DSI library"	""	DSI
Z1741815708	SMILES	CC1(C)CCCN1CCN	""	"DSI library"	""	DSI
Z2856434839	SMILES	Cl.Cl.CCN1N=CC=C1CNC	""	"DSI library"	""	DSI
Z1407672867	SMILES	NC(=O)C1=CNC(=N1)C2CC2	""	"DSI library"	""	DSI
Z1259162160	SMILES	CC(=O)NC(C)(C1CC1)C(=O)O	""	"DSI library"	""	DSI
Z2442270563	SMILES	C(C1CCNCC1)C2=NC(=NO2)C3CC3	""	"DSI library"	""	DSI
Z1454310449	SMILES	FC=1C=CC=CC1CNC=2C=NNC2	""	"DSI library"	""	DSI
Z1268152398	SMILES	CCN1N=C(CC1=O)C(F)(F)F	""	"DSI library"	""	DSI
Z1229798311	SMILES	CC(=O)NC=1C=CC=C(F)C1C(=O)O	""	"DSI library"	""	DSI
Z2856434901	SMILES	CNCCC1CCCCC1	""	"DSI library"	""	DSI
Z1328078283	SMILES	CC1(C)CN(C(=O)NCC2CC2)C1(C)C	""	"DSI library"	""	DSI
Z31432964	SMILES	CN1CCN(CC1)C(=O)C2CCCO2	""	"DSI library"	""	DSI
Z1259341012	SMILES	CC(N)C=1C=CC(=CC1)N2CCOCC2	""	"DSI library"	""	DSI
Z1918536193	SMILES	CN1C=C(OC=2N=CN=CC2Cl)C=N1	""	"DSI library"	""	DSI
Z2377835233	SMILES	Cl.CN1C=C(C(=O)N)C(=N1)C2CCCNC2	""	"DSI library"	""	DSI
Z276351322	SMILES	OC=1C=CC=CC1C2=NC(=NO2)C=3C=CC=CC3	""	"DSI library"	""	DSI
Z1259341037	SMILES	CC(C)NC=1C=CC=NC1	""	"DSI library"	""	DSI
Z2856434770	SMILES	CNCC=1C=CC=C(Cl)C1	""	"DSI library"	""	DSI
Z1551688335	SMILES	CC(O)C(=O)NCC=1C=CC=CN1	""	"DSI library"	""	DSI
Z1818332938	SMILES	Cl.N[C@@H]1CCCN(C1)C(=O)CCC(F)(F)F	""	"DSI library"	""	DSI
Z2856434814	SMILES	CCN(CC)C=1C=CC=C(O)C1	""	"DSI library"	""	DSI
Z29191465	SMILES	O=C(NCCC1=CC=CS1)C2CCCCC2	""	"DSI library"	""	DSI
Z135394292	SMILES	CC(C)NC(=O)C1=CC(C)=NO1	""	"DSI library"	""	DSI
Z373768900	SMILES	CCN1C=C(NC(=O)C2CCC2)C=N1	""	"DSI library"	""	DSI
Z19739650	SMILES	CC(OC=1C=CC(C#N)=CC1)C(=O)N	""	"DSI library"	""	DSI
Z192955056	SMILES	COC(=O)N1CCN(CC1)C=2C=CC(F)=CC2	""	"DSI library"	""	DSI
Z19727416	SMILES	CC(OC=1C=CC(Cl)=CC1)C(=O)N	""	"DSI library"	""	DSI
Z2856434900	SMILES	CC(C)(C)N1CC(O)C1	""	"DSI library"	""	DSI
Z300245038	SMILES	CN(CC=1C=CC=C(F)C1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z2064898127	SMILES	O=C(NC[C@H]1CCCO1)N2CCOCC2	""	"DSI library"	""	DSI
Z281077318	SMILES	COC(=O)C=1C=CC=CC1NC(=O)N2CCCC2	""	"DSI library"	""	DSI
Z2856434894	SMILES	CC(C)NCC=1C=CC(=CC1)N(C)C	""	"DSI library"	""	DSI
Z48852953	SMILES	CC1=CSC(NCC2CCCO2)=N1	""	"DSI library"	""	DSI
Z2293643386	SMILES	CC(=O)N1CCCC(O)(C1)C(=O)O	""	"DSI library"	""	DSI
Z19735067	SMILES	FC=1C=CC(OCC(=O)N2CCCC2)=CC1	""	"DSI library"	""	DSI
Z31217395	SMILES	CCOC(=O)C1CCN(CC1)C=2C=NC=CN2	""	"DSI library"	""	DSI
Z381729066	SMILES	CC(C)NC(=O)C=1C=CNN1	""	"DSI library"	""	DSI
Z1250132544	SMILES	CC(O)COC=1C=CC=C(F)C1	""	"DSI library"	""	DSI
Z30820160	SMILES	CCC(=O)NC1=NC(C)=CS1	""	"DSI library"	""	DSI
Z216450634	SMILES	CN(C1CCCCCC1)S(=O)(=O)C	""	"DSI library"	""	DSI
Z272156568	SMILES	CCOC=1N=CC=CC1C(=O)N	""	"DSI library"	""	DSI
Z90504169	SMILES	C(NC1CCCC1)C2CCCO2	""	"DSI library"	""	DSI
Z26968795	SMILES	COC=1C=C(NC(=O)C)C(OC)=CC1Cl	""	"DSI library"	""	DSI
Z768399682	SMILES	CC1CN(C(C)CO1)C(=O)C=2C=NSN2	""	"DSI library"	""	DSI
Z44590919	SMILES	CCNC(=O)N1CCN(CC1)C(=O)C	""	"DSI library"	""	DSI
Z275156196	SMILES	CCC1=NN=C(NC(=O)C(F)(F)F)S1	""	"DSI library"	""	DSI
Z1432018343	SMILES	C[C@@H](CO)NC=1N=CC(Cl)=CC1F	""	"DSI library"	""	DSI
Z57614330	SMILES	CCNC(=O)C=1C=CC(NS(=O)(=O)C)=CC1	""	"DSI library"	""	DSI
